adresse,latitude,longitude,gade,postnr,kommune,antal,beholder,tur,fremsætter,lås,type,sæk,nr,mandag,torsdag,ugentlig,uniq_id,street,city,country,street_part,house_number,house_anyting,vejnavn,husnr,appendiks
"Vandværksvej 11, 6000, Kolding",55.4958341,9.4528119,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,11,True,False,False,mlsdedbcza,Vandværksvej 11, 6000, Kolding,Vandværksvej,11,,Vandværksvej,11,
"Vandværksvej 15, 6000, Kolding",55.4959757,9.452676,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,15,True,False,False,mlxwefbxmt,Vandværksvej 15, 6000, Kolding,Vandværksvej,15,,Vandværksvej,15,
"Vandværksvej 16, 6000, Kolding",55.4961822,9.4529217,Vandværksvej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,16,True,False,False,mlcwopihct,Vandværksvej 16, 6000, Kolding,Vandværksvej,16,,Vandværksvej,16,
"Vandværksvej 17, 6000, Kolding",55.4960652,9.4520863,Vandværksvej ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,370,False,17,True,False,True,mlzwftttdt,Vandværksvej 17, 6000, Kolding,Vandværksvej,17,,Vandværksvej,17,
"Ved Kysten 1, 6094, Hejls",55.3657714,9.6053747,Ved Kysten ,6094,Hejls,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,1,True,False,False,mluypalixh,Ved Kysten 1, 6094, Hejls,Ved Kysten,1,,Ved Kysten,1,
"Ved Kysten 2, 6094, Hejls",55.3658419,9.6055863,Ved Kysten ,6094,Hejls,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,2,True,False,False,mljftibcei,Ved Kysten 2, 6094, Hejls,Ved Kysten,2,,Ved Kysten,2,
"Ved Kysten 4, 6094, Hejls",55.3660091,9.6058175,Ved Kysten ,6094,Hejls,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,4,True,False,False,mlagkbzkbu,Ved Kysten 4, 6094, Hejls,Ved Kysten,4,,Ved Kysten,4,
"Ved Kysten 5, 6094, Hejls",55.366108,9.6059463,Ved Kysten ,6094,Hejls,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,5,True,False,False,mlgufjspbv,Ved Kysten 5, 6094, Hejls,Ved Kysten,5,,Ved Kysten,5,
"Vejrupsgade 2 A, 6000, Kolding",55.4877461,9.4676824,Vejrupsgade ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,True,660,False,2,True,False,True,mlusewtfxm,Vejrupsgade 2 A, 6000, Kolding,Vejrupsgade,2, A,Vejrupsgade,2, A
"Vejrupsgade 2 A, 6000, Kolding",55.4877461,9.4676824,Vejrupsgade ,6000,Kolding,1,"140 l. beholder, mad, med lås","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,True,140,False,2,True,False,True,mlcexhknkl,Vejrupsgade 2 A, 6000, Kolding,Vejrupsgade,2, A,Vejrupsgade,2, A
"Vejrupsgade 4, 6000, Kolding",55.4876692,9.4680634,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,4,True,False,False,mlqhpdapqy,Vejrupsgade 4, 6000, Kolding,Vejrupsgade,4,,Vejrupsgade,4,
"Vejrupsgade 6, 6000, Kolding",55.4876827,9.4681497,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,6,True,False,False,mlonuhtsxx,Vejrupsgade 6, 6000, Kolding,Vejrupsgade,6,,Vejrupsgade,6,
"Vejrupsgade 8, 6000, Kolding",55.4876547,9.4681457,Vejrupsgade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,370,False,8,True,False,False,mljouhmauq,Vejrupsgade 8, 6000, Kolding,Vejrupsgade,8,,Vejrupsgade,8,
"Vejrupsgade 10, 6000, Kolding",55.4876314,9.4682675,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,10,True,False,False,mlwlmdsfhr,Vejrupsgade 10, 6000, Kolding,Vejrupsgade,10,,Vejrupsgade,10,
"Vejrupsgade 14, 6000, Kolding",55.4875607,9.4687551,Vejrupsgade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,660,False,14,True,False,False,mlpjoeykye,Vejrupsgade 14, 6000, Kolding,Vejrupsgade,14,,Vejrupsgade,14,
"Vejrupsgade 14, 6000, Kolding",55.4875607,9.4687551,Vejrupsgade ,6000,Kolding,1,"660 l. con, restaffald","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,660,False,14,True,False,False,mldklqspwe,Vejrupsgade 14, 6000, Kolding,Vejrupsgade,14,,Vejrupsgade,14,
"Vejrupsgade 14, 6000, Kolding",55.4875607,9.4687551,Vejrupsgade ,6000,Kolding,1,"400 l. con, madaffald","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,400,False,14,True,False,False,mlddjsfgcd,Vejrupsgade 14, 6000, Kolding,Vejrupsgade,14,,Vejrupsgade,14,
"Vejrupsgade 16, 6000, Kolding",55.48753250000001,9.4691179,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,16,True,False,True,mlrqqaebqx,Vejrupsgade 16, 6000, Kolding,Vejrupsgade,16,,Vejrupsgade,16,
"Vejrupsgade 16, 6000, Kolding",55.48753250000001,9.4691179,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,16,True,False,True,mlmxutzpok,Vejrupsgade 16, 6000, Kolding,Vejrupsgade,16,,Vejrupsgade,16,
"Vejrupsgade 16, 6000, Kolding",55.48753250000001,9.4691179,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,16,True,False,True,mlipzwexsn,Vejrupsgade 16, 6000, Kolding,Vejrupsgade,16,,Vejrupsgade,16,
"Vejrupsgade 18, 6000, Kolding",55.4874774,9.469311,Vejrupsgade ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,18,True,False,False,mlntufpgmj,Vejrupsgade 18, 6000, Kolding,Vejrupsgade,18,,Vejrupsgade,18,
"Vejrupsgade 20, 6000, Kolding",55.4875042,9.4694808,Vejrupsgade ,6000,Kolding,1,"2-delt 370 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,370,False,20,True,False,False,mlueuvldiy,Vejrupsgade 20, 6000, Kolding,Vejrupsgade,20,,Vejrupsgade,20,
"Vejrupsgade 24, 6000, Kolding",55.48741279999999,9.4703471,Vejrupsgade ,6000,Kolding,1,"240 l. beholder, mad, med lås","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,True,240,False,24,True,False,True,mlkjahvuvf,Vejrupsgade 24, 6000, Kolding,Vejrupsgade,24,,Vejrupsgade,24,
"Vejrupsgade 24, 6000, Kolding",55.48741279999999,9.4703471,Vejrupsgade ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,True,660,False,24,True,False,True,mlwmxotnfj,Vejrupsgade 24, 6000, Kolding,Vejrupsgade,24,,Vejrupsgade,24,
"Vejrupsgade 28, 6000, Kolding",55.4873722,9.4706146,Vejrupsgade ,6000,Kolding,1,"660 l. con, rest, med lås","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,True,660,False,28,True,False,False,mlmvxqtart,Vejrupsgade 28, 6000, Kolding,Vejrupsgade,28,,Vejrupsgade,28,
"Vejrupsgade 28, 6000, Kolding",55.4873722,9.4706146,Vejrupsgade ,6000,Kolding,1,"240 l. beholder, mad, med lås","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,True,240,False,28,True,False,False,mllfnfwqou,Vejrupsgade 28, 6000, Kolding,Vejrupsgade,28,,Vejrupsgade,28,
"Vejrupsgade 30 01, 6000, Kolding",55.4873487,9.470917000000002,Vejrupsgade ,6000,Kolding,1,"2-delt 370 beh, rest/mad, lås","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,True,370,False,30,True,False,True,mlyvmyuwwk,Vejrupsgade 30 01, 6000, Kolding,Vejrupsgade,30, 01,Vejrupsgade,30, 01
"Warmingsgade 18, 6000, Kolding",55.4873621,9.4675187,Warmingsgade ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,18,True,False,False,mltupyblqj,Warmingsgade 18, 6000, Kolding,Warmingsgade,18,,Warmingsgade,18,
"Warmingsgade 20, 6000, Kolding",55.4874377,9.4675301,Warmingsgade ,6000,Kolding,1,"2-delt 370 beh, r/m, lås-SF","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,True,370,False,20,True,False,False,mlarqjslco,Warmingsgade 20, 6000, Kolding,Warmingsgade,20,,Warmingsgade,20,
"Warmingsgade 26, 6000, Kolding",55.4875912,9.4676626,Warmingsgade ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,26,True,False,False,mlehmtgimh,Warmingsgade 26, 6000, Kolding,Warmingsgade,26,,Warmingsgade,26,
"Æblehaven 16, 6000, Kolding",55.5015492,9.5301646,Æblehaven ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,16,True,False,False,mlauitwhqy,Æblehaven 16, 6000, Kolding,Æblehaven,16,,Æblehaven,16,
"Æblehaven 18, 6000, Kolding",55.5015726,9.5301429,Æblehaven ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,18,True,False,True,mlefcxsjbn,Æblehaven 18, 6000, Kolding,Æblehaven,18,,Æblehaven,18,
"Æblehaven 20, 6000, Kolding",55.5016141,9.5298999,Æblehaven ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,20,True,False,False,mlwtbawoti,Æblehaven 20, 6000, Kolding,Æblehaven,20,,Æblehaven,20,
"Æblehaven 22, 6000, Kolding",55.5015576,9.5295061,Æblehaven ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,22,True,False,False,mllhkniarb,Æblehaven 22, 6000, Kolding,Æblehaven,22,,Æblehaven,22,
"Æblehaven 24, 6000, Kolding",55.5014135,9.5295321,Æblehaven ,6000,Kolding,1,"2-delt 370 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,370,False,24,True,False,False,mlkjwvqrtu,Æblehaven 24, 6000, Kolding,Æblehaven,24,,Æblehaven,24,
"Æblehaven 26, 6000, Kolding",55.5012458,9.5297208,Æblehaven ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, lige, mad/rest - LILLEBIL",False,False,240,False,26,True,False,False,mlkqugxhxi,Æblehaven 26, 6000, Kolding,Æblehaven,26,,Æblehaven,26,
"Æblehaven 28, 6000, Kolding",55.50124340000001,9.5300311,Æblehaven ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, lige, mad/rest - LILLEBIL",True,False,240,False,28,True,False,False,mlsgeayzco,Æblehaven 28, 6000, Kolding,Æblehaven,28,,Æblehaven,28,
"Ægirsvej 3, 6000, Kolding",55.4985404,9.5284211,Ægirsvej ,6000,Kolding,1,"2-delt 240 l. beh, r/m-sætte f","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",True,False,240,False,3,True,False,True,mllbqzdzpl,Ægirsvej 3, 6000, Kolding,Ægirsvej,3,,Ægirsvej,3,
"Ægirsvej 8 A, 6000, Kolding",55.49833959999999,9.5286134,Ægirsvej ,6000,Kolding,1,"2-delt 240 l. beh, rest/mad","Tur 20, mandag, ugentlig, mad/rest - LILLEBIL",False,False,240,False,8,True,False,True,mlgluxlsxb,Ægirsvej 8 A, 6000, Kolding,Ægirsvej,8, A,Ægirsvej,8, A
